"Group_name","IU_ID","IU_ID2"
"0","19295","ETH19295"
"0","19296","ETH19296"
"0","19297","ETH19297"
"0","19299","ETH19299"
"0","19300","ETH19300"
"0","19302","ETH19302"
"0","19303","ETH19303"
"0","19304","ETH19304"
"0","19306","ETH19306"
"0","19307","ETH19307"
"0","19308","ETH19308"
"0","19309","ETH19309"
"0","19310","ETH19310"
"0","19311","ETH19311"
"0","19313","ETH19313"
"0","19314","ETH19314"
"0","19319","ETH19319"
"0","19320","ETH19320"
"0","19321","ETH19321"
"0","19322","ETH19322"
"0","19323","ETH19323"
"0","19324","ETH19324"
"0","19325","ETH19325"
"0","19326","ETH19326"
"0","19331","ETH19331"
"0","19332","ETH19332"
"0","19334","ETH19334"
"0","19338","ETH19338"
"0","19339","ETH19339"
"0","19341","ETH19341"
"0","19342","ETH19342"
"0","19344","ETH19344"
"0","19345","ETH19345"
"0","19346","ETH19346"
"0","19347","ETH19347"
"0","19348","ETH19348"
"0","19350","ETH19350"
"0","19352","ETH19352"
"0","19353","ETH19353"
"0","19354","ETH19354"
"0","19355","ETH19355"
"0","19357","ETH19357"
"0","19358","ETH19358"
"0","19360","ETH19360"
"0","19361","ETH19361"
"0","19362","ETH19362"
"0","19363","ETH19363"
"0","19364","ETH19364"
"0","19365","ETH19365"
"0","19366","ETH19366"
"0","19368","ETH19368"
"0","19369","ETH19369"
"0","19372","ETH19372"
"0","19374","ETH19374"
"0","19375","ETH19375"
"0","19376","ETH19376"
"0","19377","ETH19377"
"0","19378","ETH19378"
"0","19379","ETH19379"
"0","19380","ETH19380"
"0","19381","ETH19381"
"0","19382","ETH19382"
"0","19383","ETH19383"
"0","19384","ETH19384"
"0","19385","ETH19385"
"0","19386","ETH19386"
"0","19387","ETH19387"
"0","19389","ETH19389"
"0","19392","ETH19392"
"0","19393","ETH19393"
"0","19394","ETH19394"
"0","19395","ETH19395"
"0","19396","ETH19396"
"0","19397","ETH19397"
"0","19408","ETH19408"
"0","19409","ETH19409"
"0","19425","ETH19425"
"0","19426","ETH19426"
"0","19427","ETH19427"
"0","19428","ETH19428"
"0","19430","ETH19430"
"0","19431","ETH19431"
"0","19432","ETH19432"
"0","19433","ETH19433"
"0","19434","ETH19434"
"0","19435","ETH19435"
"0","19436","ETH19436"
"0","19438","ETH19438"
"0","19439","ETH19439"
"0","19440","ETH19440"
"0","19441","ETH19441"
"0","19442","ETH19442"
"0","19444","ETH19444"
"0","19446","ETH19446"
"0","19447","ETH19447"
"0","19449","ETH19449"
"0","19450","ETH19450"
"0","19451","ETH19451"
"0","19454","ETH19454"
"0","19455","ETH19455"
"0","19456","ETH19456"
"0","19457","ETH19457"
"0","19458","ETH19458"
"0","19459","ETH19459"
"0","19460","ETH19460"
"0","19464","ETH19464"
"0","19465","ETH19465"
"0","19467","ETH19467"
"0","19470","ETH19470"
"0","19471","ETH19471"
"0","19474","ETH19474"
"0","19475","ETH19475"
"0","19476","ETH19476"
"0","19477","ETH19477"
"0","19478","ETH19478"
"0","19479","ETH19479"
"0","19480","ETH19480"
"0","19483","ETH19483"
"0","19484","ETH19484"
"0","19485","ETH19485"
"0","19486","ETH19486"
"0","19489","ETH19489"
"0","19490","ETH19490"
"0","19491","ETH19491"
"0","19492","ETH19492"
"0","19493","ETH19493"
"0","19494","ETH19494"
"0","19495","ETH19495"
"0","19497","ETH19497"
"0","19498","ETH19498"
"0","19499","ETH19499"
"0","19500","ETH19500"
"0","19502","ETH19502"
"0","19504","ETH19504"
"0","19505","ETH19505"
"0","19506","ETH19506"
"0","19511","ETH19511"
"0","19512","ETH19512"
"0","19513","ETH19513"
"0","19514","ETH19514"
"0","19515","ETH19515"
"0","19516","ETH19516"
"0","19518","ETH19518"
"0","19521","ETH19521"
"0","19522","ETH19522"
"0","19524","ETH19524"
"0","19525","ETH19525"
"0","19526","ETH19526"
"0","19527","ETH19527"
"0","19528","ETH19528"
"0","19529","ETH19529"
"0","19530","ETH19530"
"0","19531","ETH19531"
"0","19532","ETH19532"
"0","19533","ETH19533"
"0","19535","ETH19535"
"0","19536","ETH19536"
"0","19537","ETH19537"
"0","19538","ETH19538"
"0","19539","ETH19539"
"0","19540","ETH19540"
"0","19541","ETH19541"
"0","19542","ETH19542"
"0","19543","ETH19543"
"0","19544","ETH19544"
"0","19545","ETH19545"
"0","19546","ETH19546"
"0","19548","ETH19548"
"0","19549","ETH19549"
"0","19551","ETH19551"
"0","19552","ETH19552"
"0","19553","ETH19553"
"0","19554","ETH19554"
"0","19555","ETH19555"
"0","19556","ETH19556"
"0","19557","ETH19557"
"0","19558","ETH19558"
"0","19559","ETH19559"
"0","19560","ETH19560"
"0","19561","ETH19561"
"0","19563","ETH19563"
"0","19564","ETH19564"
"0","19565","ETH19565"
"0","19566","ETH19566"
"0","19567","ETH19567"
"0","19568","ETH19568"
"0","19570","ETH19570"
"0","19573","ETH19573"
"0","19575","ETH19575"
"0","19576","ETH19576"
"0","19577","ETH19577"
"0","19578","ETH19578"
"0","19579","ETH19579"
"0","19580","ETH19580"
"0","19583","ETH19583"
"0","19584","ETH19584"
"0","19585","ETH19585"
"0","19586","ETH19586"
"0","19587","ETH19587"
"0","52964","ETH52964"
"0","21503","GHA21503"
"0","21505","GHA21505"
"0","21506","GHA21506"
